genes	pvalue	padj
Mir5124b	NA	NA
Olfr720	NA	NA
Kcnk16	NA	NA
Mir7210	NA	NA
Plac9b	NA	NA
Plac9a	NA	NA
Tmem254a	NA	NA
Tmem254b	NA	NA
Tmem254c	NA	NA
Cphx2	NA	NA
Cphx1	NA	NA
Duxbl2	NA	NA
Duxbl3	NA	NA
Duxbl1	NA	NA
Mir7672	NA	NA
Mir6947	NA	NA
Gm5460	NA	NA
A630023A22Rik	NA	NA
Antxrl	NA	NA
Fam25c	NA	NA
4930474N05Rik	NA	NA
1700109I08Rik	NA	NA
Mbl1	NA	NA
Gm10377	NA	NA
Gm17026	NA	NA
1700001F09Rik	NA	NA
Gm10375	NA	NA
Ear1	NA	NA
Ear10	NA	NA
Ang3	NA	NA
Ang5	NA	NA
Ang6	NA	NA
Ear2	NA	NA
Ear3	NA	NA
Ear12	NA	NA
1700047E10Rik	NA	NA
BC061237	NA	NA
Mir5131	NA	NA
Olfr722	NA	NA
Olfr723	NA	NA
Olfr724	NA	NA
Olfr725	NA	NA
Olfr726	NA	NA
Olfr727	NA	NA
Olfr728	NA	NA
Olfr729	NA	NA
Olfr730	NA	NA
Olfr731	NA	NA
Olfr732	NA	NA
Olfr733	NA	NA
Olfr734	NA	NA
Olfr735	NA	NA
Olfr736	NA	NA
Olfr738	NA	NA
Olfr739	NA	NA
Olfr740	NA	NA
Olfr741	NA	NA
4930413M19Rik	NA	NA
Olfr742	NA	NA
Olfr743	NA	NA
Olfr744	NA	NA
Olfr745	NA	NA
Olfr746	NA	NA
Olfr747	NA	NA
Olfr748	NA	NA
Rnase9	NA	NA
Rnase11	NA	NA
Rnase2b	NA	NA
Ear4	NA	NA
Ear14	NA	NA
Rnase2a	NA	NA
4930597G03Rik	NA	NA
Vmn2r88	NA	NA
Ear6	NA	NA
Ear7	NA	NA
Olfr1509	NA	NA
Olfr1508	NA	NA
Olfr1507	NA	NA
Mir686	NA	NA
Mcpt1	NA	NA
Mcpt9	NA	NA
Mir6949	NA	NA
Gzme	NA	NA
Gzmd	NA	NA
Gzmg	NA	NA
Gzmn	NA	NA
Gzmf	NA	NA
Gzmc	NA	NA
B020004C17Rik	NA	NA
Gm10094	NA	NA
Mir3077	NA	NA
1700129C05Rik	NA	NA
Gm5142	NA	NA
Mir8098	NA	NA
Defb43	NA	NA
Defb42	NA	NA
Mir124a-1	NA	NA
Mir3078	NA	NA
Mir6539	NA	NA
1700092C10Rik	NA	NA
Nkx2-6	NA	NA
Synb	NA	NA
Mir6950	NA	NA
2410012E07Rik	NA	NA
Gm4278	NA	NA
Mir1971	NA	NA
Mir759	NA	NA
Mir5130	NA	NA
D130009I18Rik	NA	NA
Trim52	NA	NA
Mir3964	NA	NA
1700100I10Rik	NA	NA
Mir19a	NA	NA
Mir19b-1	NA	NA
Mir92-1	NA	NA
Gm9376	NA	NA
1700044C05Rik	NA	NA
C9	NA	NA
Ugt3a2	NA	NA
Ttc23l	NA	NA
Tas2r119	NA	NA
Gm12191	NA	NA
BC048602	NA	NA
Mir8097	NA	NA
1700022A22Rik	NA	NA
4930523O13Rik	NA	NA
4930548G14Rik	NA	NA
D030024E09Rik	NA	NA
1700065I16Rik	NA	NA
Gsdmc2	NA	NA
Gsdmcl1	NA	NA
Gsdmc3	NA	NA
Gsdmcl2	NA	NA
4930504C09Rik	NA	NA
2300005B03Rik	NA	NA
D730001G18Rik	NA	NA
Gml	NA	NA
Gml2	NA	NA
Ly6f	NA	NA
9030619P08Rik	NA	NA
Mir6952	NA	NA
Mir6953	NA	NA
Apol11a	NA	NA
Mir7676-2	NA	NA
Mir7676-1	NA	NA
Mir6956	NA	NA
Npcd	NA	NA
Mir6957	NA	NA
Mir5113	NA	NA
Mir7684	NA	NA
Cyp2d12	NA	NA
Cyp2d34	NA	NA
Cyp2d13	NA	NA
Cyp2d37-ps	NA	NA
Mirlet7c-2	NA	NA
Mirlet7b	NA	NA
Mir7118	NA	NA
Mir6958	NA	NA
Sco2	NA	NA
ChkbCpt1b	NA	NA
Mir7648	NA	NA
Smgc	NA	NA
H1fnt	NA	NA
Olfr285	NA	NA
Olfr257	NA	NA
Tmprss12	NA	NA
Mir6961	NA	NA
AU021063	NA	NA
Mir1941	NA	NA
Gm6042	NA	NA
Krt82	NA	NA
Gm5476	NA	NA
Gm5477	NA	NA
Gm5414	NA	NA
Gm5478	NA	NA
Krt71	NA	NA
Krt74	NA	NA
Krt72	NA	NA
Hoxc12	NA	NA
Hotair	NA	NA
Hoxc11	NA	NA
Mir196a-2	NA	NA
Hoxc5	NA	NA
Mir615	NA	NA
Gm10052	NA	NA
Mir6963	NA	NA
Olfr161	NA	NA
Olfr15	NA	NA
4933404G15Rik	NA	NA
Mir301b	NA	NA
Vpreb2	NA	NA
Mir1306	NA	NA
Gm24572	NA	NA
Olfr164	NA	NA
Olfr165	NA	NA
Olfr166	NA	NA
Olfr167	NA	NA
Olfr168	NA	NA
Olfr169	NA	NA
Olfr170	NA	NA
Olfr171	NA	NA
Mir1224	NA	NA
Mir7680	NA	NA
Cpn2	NA	NA
Gm933	NA	NA
4930435E12Rik	NA	NA
Slc9c1	NA	NA
Ccdc54	NA	NA
Mir6363	NA	NA
Mir5118	NA	NA
E330017A01Rik	NA	NA
Olfr173	NA	NA
Olfr175-ps1	NA	NA
Olfr176	NA	NA
Olfr177	NA	NA
Olfr180	NA	NA
Olfr181	NA	NA
Olfr183	NA	NA
Olfr186	NA	NA
Olfr187	NA	NA
Olfr190	NA	NA
Olfr191	NA	NA
Olfr192	NA	NA
Olfr193	NA	NA
Olfr194	NA	NA
Olfr195	NA	NA
Olfr196	NA	NA
Olfr197	NA	NA
Olfr198	NA	NA
Olfr201	NA	NA
Olfr202	NA	NA
Olfr203	NA	NA
Olfr204	NA	NA
Olfr205	NA	NA
Olfr207	NA	NA
Olfr208	NA	NA
Olfr209	NA	NA
1700022E09Rik	NA	NA
4930428D20Rik	NA	NA
4931420L22Rik	NA	NA
Mir691	NA	NA
4930578N18Rik	NA	NA
1700041M19Rik	NA	NA
Gm7334	NA	NA
4930529L06Rik	NA	NA
Mir155	NA	NA
Cldn17	NA	NA
Cldn8	NA	NA
Krtap24-1	NA	NA
2310079G19Rik	NA	NA
Krtap26-1	NA	NA
Krtap27-1	NA	NA
2310061N02Rik	NA	NA
Krtap13-1	NA	NA
Krtap13	NA	NA
2310034C09Rik	NA	NA
2310057N15Rik	NA	NA
Gm20741	NA	NA
Krtap14	NA	NA
Krtap15	NA	NA
Krtap19-1	NA	NA
Krtap19-2	NA	NA
Krtap19-3	NA	NA
Krtap19-4	NA	NA
Krtap19-5	NA	NA
Krtap19-9b	NA	NA
Krtap16-3	NA	NA
Krtap22-2	NA	NA
Gm10229	NA	NA
Krtap6-1	NA	NA
Gm10228	NA	NA
Krtap6-5	NA	NA
1110025L11Rik	NA	NA
Krtap20-2	NA	NA
Krtap8-1	NA	NA
Mir802	NA	NA
Dynlt1c	NA	NA
Rnaset2a	NA	NA
Smok2a	NA	NA
Smok2b	NA	NA
Gm3417	NA	NA
Gm3448	NA	NA
Tcte3	NA	NA
Gm10510	NA	NA
Fpr3	NA	NA
Fpr-rs4	NA	NA
Vmn2r124	NA	NA
Vmn2r91	NA	NA
Vmn2r92	NA	NA
Vmn2r94	NA	NA
Vmn2r93	NA	NA
Vmn2r95	NA	NA
Vmn2r96	NA	NA
Vmn2r97	NA	NA
Vmn2r98	NA	NA
Vmn2r99	NA	NA
Vmn2r100	NA	NA
Vmn2r101	NA	NA
Vmn2r102	NA	NA
Vmn2r103	NA	NA
Vmn2r104	NA	NA
Fpr-rs6	NA	NA
Vmn2r105	NA	NA
Vmn2r106	NA	NA
Vmn2r107	NA	NA
Vmn1r224	NA	NA
Vmn2r108	NA	NA
Vmn1r225	NA	NA
Vmn2r109	NA	NA
Vmn2r110	NA	NA
Fpr-rs3	NA	NA
Vmn1r226	NA	NA
Vmn1r227	NA	NA
Vmn1r229	NA	NA
Vmn1r230	NA	NA
Vmn1r231	NA	NA
Vmn1r232	NA	NA
Vmn1r233	NA	NA
Vmn1r234	NA	NA
Vmn1r235	NA	NA
Vmn1r236	NA	NA
Vmn1r237	NA	NA
Vmn2r111	NA	NA
Vmn2r113	NA	NA
Vmn2r-ps129	NA	NA
Vmn2r114	NA	NA
Vmn2r115	NA	NA
Vmn2r116	NA	NA
Vmn2r117	NA	NA
Dcpp2	NA	NA
Sbp	NA	NA
Sbpl	NA	NA
Atp6v0c-ps2	NA	NA
Bricd5	NA	NA
Mir3547	NA	NA
Prss29	NA	NA
Mir3082	NA	NA
Gm27740	NA	NA
Gm27775	NA	NA
Mir6968	NA	NA
Mir7677	NA	NA
Mir7214	NA	NA
Mir7216	NA	NA
Mir7218	NA	NA
Hmga1-rs1	NA	NA
Clpsl2	NA	NA
Mir6969	NA	NA
Tff2	NA	NA
LOC102631757	NA	NA
Tff1	NA	NA
Olfr63	NA	NA
Mir219c	NA	NA
H2-Ea-ps	NA	NA
Btnl6	NA	NA
Mir6971	NA	NA
Mir6970	NA	NA
Mir6972	NA	NA
G6bos	NA	NA
Mir6974	NA	NA
H2-L	NA	NA
H2-Q8	NA	NA
H2-Q6	NA	NA
H2-Q7	NA	NA
H2-Q9	NA	NA
2300002M23Rik	NA	NA
Mir877	NA	NA
H2-T9	NA	NA
H2-T3	NA	NA
H2-M10.3	NA	NA
H2-M10.4	NA	NA
H2-M11	NA	NA
H2-M9	NA	NA
H2-M1	NA	NA
H2-M10.6	NA	NA
Olfr93	NA	NA
Olfr96	NA	NA
Olfr97	NA	NA
Olfr102	NA	NA
Olfr100	NA	NA
Olfr103	NA	NA
Olfr107	NA	NA
Olfr108	NA	NA
Olfr109	NA	NA
Olfr112	NA	NA
Olfr113	NA	NA
Olfr114	NA	NA
Olfr116	NA	NA
Olfr117	NA	NA
Olfr118	NA	NA
Olfr119	NA	NA
Olfr120	NA	NA
Olfr121	NA	NA
Olfr122	NA	NA
Olfr123	NA	NA
Olfr124	NA	NA
Olfr125	NA	NA
Olfr126	NA	NA
Olfr128	NA	NA
Olfr761	NA	NA
Olfr130	NA	NA
Olfr132	NA	NA
Olfr133	NA	NA
Olfr134	NA	NA
Olfr135	NA	NA
Olfr138	NA	NA
Olfr137	NA	NA
Olfr136	NA	NA
Esp36	NA	NA
Esp34	NA	NA
Esp31	NA	NA
Esp24	NA	NA
Esp23	NA	NA
Esp18	NA	NA
Esp16	NA	NA
Esp15	NA	NA
Esp38	NA	NA
Esp6Esp5	NA	NA
Esp6	NA	NA
Esp5	NA	NA
Esp4	NA	NA
Esp3	NA	NA
Esp1	NA	NA
9830107B12Rik	NA	NA
Mir669a-6	NA	NA
Mir669a-8	NA	NA
Mir669a-10	NA	NA
Mir669a-11	NA	NA
Mir669a-9	NA	NA
Mir669p-2	NA	NA
Mir669a-7	NA	NA
Mir669p-1	NA	NA
Mir669a-5	NA	NA
Mir669a-4	NA	NA
Mir669a-12	NA	NA
C330011F03Rik	NA	NA
Sult1c1	NA	NA
Mir6977	NA	NA
Znrf4	NA	NA
Acer1	NA	NA
Mir6978	NA	NA
Vmn2r120	NA	NA
Mir6420	NA	NA
AU016765	NA	NA
Dreh	NA	NA
Gm4710	NA	NA
4930429F11Rik	NA	NA
Tmem247	NA	NA
Gm4719	NA	NA
Vmn1r238	NA	NA
Mir1893	NA	NA
4921524L21Rik	NA	NA
Cetn1	NA	NA
Mir1b	NA	NA
Mir1a-2	NA	NA
Mir1901	NA	NA
8430422H06Rik	NA	NA
1700001G01Rik	NA	NA
4921533I20Rik	NA	NA
4930545E07Rik	NA	NA
Pcdha4	NA	NA
Pcdha6	NA	NA
Pcdha7	NA	NA
Mir6981	NA	NA
Mir6980	NA	NA
Pabpc2	NA	NA
Spink1	NA	NA
Scgb3a2	NA	NA
Gm94	NA	NA
Spink14	NA	NA
1700044K03Rik	NA	NA
1700065O20Rik	NA	NA
Mir28a	NA	NA
1700034E13Rik	NA	NA
Mir6355	NA	NA
Mir5107	NA	NA
Mir6983	NA	NA
Mir122	NA	NA
Mir7219	NA	NA
Mir6356	NA	NA
Mir6357	NA	NA
Mir6358	NA	NA
Skor2	NA	NA
Mir5127	NA	NA
Mir6359	NA	NA
1700030N03Rik	NA	NA
Mir6984	NA	NA
Clcf1-pold4	NA	NA
Mir6985	NA	NA
Mir6986	NA	NA
Gm21992	NA	NA
Slc22a20	NA	NA
Mir6988	NA	NA
Mir5046	NA	NA
Slc22a26	NA	NA
Slc22a27	NA	NA
Mir5136	NA	NA
Mir6367	NA	NA
Ms4a18	NA	NA
1700017D01Rik	NA	NA
1700025F22Rik	NA	NA
Ms4a13	NA	NA
Ms4a5	NA	NA
Oosp1	NA	NA
Oosp3	NA	NA
Olfr1418	NA	NA
Olfr1436	NA	NA
Olfr1442	NA	NA
Olfr1443	NA	NA
Zfp91Cntf	NA	NA
Olfr1444	NA	NA
Olfr1445	NA	NA
Olfr1446	NA	NA
Olfr1447	NA	NA
Olfr1448	NA	NA
Olfr1449	NA	NA
Olfr1450	NA	NA
Olfr1451	NA	NA
Olfr1453	NA	NA
Olfr1454	NA	NA
Olfr1457	NA	NA
Olfr1459	NA	NA
Olfr1461	NA	NA
Olfr1462	NA	NA
Olfr1463	NA	NA
Olfr1465	NA	NA
Olfr1466	NA	NA
Olfr1467	NA	NA
Olfr1469	NA	NA
Olfr1471	NA	NA
Olfr1472	NA	NA
Olfr1474	NA	NA
Olfr1475	NA	NA
Olfr1477	NA	NA
Olfr1480	NA	NA
Olfr1484	NA	NA
Olfr1487	NA	NA
Olfr1489	NA	NA
Olfr1490	NA	NA
Olfr1491	NA	NA
Olfr1494	NA	NA
Olfr1495	NA	NA
Olfr1496	NA	NA
Olfr1497	NA	NA
Olfr1499	NA	NA
Olfr1500	NA	NA
Olfr1501	NA	NA
Olfr1504	NA	NA
Rnu6	NA	NA
4930554I06Rik	NA	NA
Foxd4	NA	NA
Snora19	NA	NA
Gm38437	NA	NA
Mir3084-1	NA	NA
Dmrt1	NA	NA
Trpd52l3	NA	NA
Cyp2c66	NA	NA
Cyp2c53-ps	NA	NA
Cyp2c29	NA	NA
Cyp2c38	NA	NA
Cyp2c39	NA	NA
Cyp2c67	NA	NA
Cyp2c68	NA	NA
Cyp2c37	NA	NA
Cyp2c50	NA	NA
Mir8092	NA	NA
Mir5114	NA	NA
Mir6405	NA	NA
Elovl3	NA	NA
Ins1	NA	NA
Habp2	NA	NA
Mir3086	NA	NA
Mir466b-2	NA	NA
1700061F12Rik	NA	NA
9230102O04Rik	NA	NA
Mir466m	NA	NA
Mir669d-2	NA	NA
Mir297a-3	NA	NA
Mir297a-4	NA	NA
Mir297a-2	NA	NA
Mir466b-4	NA	NA
Mir466b-6	NA	NA
Mir466b-5	NA	NA
Mir466b-7	NA	NA
Mir466b-1	NA	NA
Mir669k	NA	NA
Mir467a-8	NA	NA
Mir467a-2	NA	NA
Mir467a-9	NA	NA
Mir467a-7	NA	NA
Mir467a-5	NA	NA
Mir467a-4	NA	NA
Mir467a-1	NA	NA
Mir466b-8	NA	NA
Mir466e	NA	NA
Mir669a-1	NA	NA
Mir669g	NA	NA
Mir669j	NA	NA
Mir467b	NA	NA
Gm25285	NA	NA
Mir466c-2	NA	NA
Mir466c-1	NA	NA
Mir467a-10	NA	NA
Mir467a-3	NA	NA
Mir467a-6	NA	NA
Mir466b-3	NA	NA
Mir297b	NA	NA
Mir466g	NA	NA
Mir466l	NA	NA
Mir511	NA	NA
Ptf1a	NA	NA
Il1f10	NA	NA
Mir3087	NA	NA
Lcn8	NA	NA
Lcn5	NA	NA
Lcn6	NA	NA
Lcn10	NA	NA
Glt6d1	NA	NA
Lcn9	NA	NA
Mir6996	NA	NA
Mir126b	NA	NA
Abo	NA	NA
Mir219b	NA	NA
Gm5424	NA	NA
Mir8093	NA	NA
Snord14a	NA	NA
4930568D16Rik	NA	NA
Olfr338	NA	NA
Olfr339	NA	NA
Olfr341	NA	NA
Olfr342	NA	NA
Olfr344	NA	NA
Olfr345	NA	NA
Olfr346	NA	NA
Olfr347	NA	NA
Olfr348	NA	NA
Olfr50	NA	NA
Olfr3	NA	NA
Olfr350	NA	NA
Olfr351	NA	NA
Olfr352	NA	NA
Olfr353	NA	NA
Olfr354	NA	NA
Olfr355	NA	NA
Olfr356	NA	NA
Olfr357	NA	NA
Olfr358	NA	NA
Olfr360	NA	NA
Olfr361	NA	NA
Olfr362	NA	NA
Olfr365	NA	NA
Olfr366	NA	NA
Olfr367-ps	NA	NA
Olfr368	NA	NA
1700019E08Rik	NA	NA
Mir195b	NA	NA
Mir7224	NA	NA
4930441J16Rik	NA	NA
Evx2	NA	NA
Hoxd13	NA	NA
Hoxd12	NA	NA
Hoxd11	NA	NA
Hoxd3os1	NA	NA
Mir10b	NA	NA
LOC102634401	NA	NA
9430019J16Rik	NA	NA
Gm6793	NA	NA
Gm13752	NA	NA
Olfr987	NA	NA
Olfr988	NA	NA
Olfr992	NA	NA
Olfr994	NA	NA
Olfr996	NA	NA
Olfr998	NA	NA
Olfr1000	NA	NA
Olfr1002	NA	NA
Olfr154	NA	NA
Olfr1006	NA	NA
Olfr1008	NA	NA
Olfr1009	NA	NA
Olfr1013	NA	NA
Olfr1014	NA	NA
Olfr1015	NA	NA
Olfr1016	NA	NA
Olfr1018	NA	NA
Olfr1019	NA	NA
Olfr1020	NA	NA
Olfr1022	NA	NA
Olfr1023	NA	NA
Olfr1024	NA	NA
Olfr1028	NA	NA
Olfr1030	NA	NA
Olfr1031	NA	NA
Olfr1032	NA	NA
Olfr1036	NA	NA
Olfr1037	NA	NA
Olfr1038-ps	NA	NA
Olfr1039	NA	NA
Olfr1040	NA	NA
Olfr1042	NA	NA
Olfr1043	NA	NA
Olfr1044	NA	NA
Olfr52	NA	NA
Olfr1045	NA	NA
Olfr1046	NA	NA
Olfr1047	NA	NA
Olfr1048	NA	NA
Olfr1049	NA	NA
Olfr1051	NA	NA
Olfr1052	NA	NA
Olfr1053	NA	NA
Olfr1054	NA	NA
Olfr1055	NA	NA
Olfr1056	NA	NA
Olfr1057	NA	NA
Olfr1058	NA	NA
Olfr1061	NA	NA
Olfr1062	NA	NA
Olfr1065	NA	NA
Olfr1066	NA	NA
Olfr228	NA	NA
Olfr1076	NA	NA
Olfr1077-ps1	NA	NA
Olfr1079	NA	NA
Olfr1080	NA	NA
Olfr1082	NA	NA
Olfr1084	NA	NA
Olfr1085	NA	NA
Olfr1086	NA	NA
Olfr1087	NA	NA
Olfr1089	NA	NA
Olfr1093	NA	NA
Olfr141	NA	NA
Olfr1094	NA	NA
Olfr1095	NA	NA
Olfr1097	NA	NA
Olfr1098	NA	NA
Olfr1099	NA	NA
Olfr1100	NA	NA
Olfr1101	NA	NA
Olfr1102	NA	NA
Olfr1104	NA	NA
Olfr1105	NA	NA
Olfr1106	NA	NA
Olfr1107	NA	NA
Olfr1109	NA	NA
Olfr259	NA	NA
Olfr1110	NA	NA
Olfr1111	NA	NA
Olfr1112	NA	NA
Olfr1113	NA	NA
Olfr1115	NA	NA
Olfr1116	NA	NA
Olfr1118	NA	NA
Olfr1120	NA	NA
Olfr1121	NA	NA
Olfr1122	NA	NA
Olfr1123	NA	NA
Olfr1124	NA	NA
Olfr1126	NA	NA
Pramel7	NA	NA
Pramel6	NA	NA
Olfr1129	NA	NA
Olfr1133	NA	NA
Olfr1135	NA	NA
Olfr1136	NA	NA
Olfr1137	NA	NA
Olfr1138	NA	NA
Olfr1141	NA	NA
Olfr152	NA	NA
Olfr1143	NA	NA
Olfr1145	NA	NA
Olfr1148	NA	NA
Olfr1151	NA	NA
Olfr1152	NA	NA
Olfr1153	NA	NA
Olfr1154	NA	NA
Olfr1155	NA	NA
Olfr1156	NA	NA
Olfr1157	NA	NA
Olfr74	NA	NA
Olfr1158	NA	NA
Olfr1160	NA	NA
Olfr1161	NA	NA
Olfr73	NA	NA
Olfr1162	NA	NA
Olfr1163	NA	NA
Olfr1164	NA	NA
Olfr1166	NA	NA
Olfr1167	NA	NA
Olfr1168	NA	NA
Olfr1170	NA	NA
Olfr1173	NA	NA
Olfr1176	NA	NA
Olfr1178	NA	NA
Olfr1179	NA	NA
Olfr1180	NA	NA
Olfr1181	NA	NA
Olfr1182	NA	NA
Olfr1183	NA	NA
Olfr1184	NA	NA
Olfr1186	NA	NA
Olfr1188	NA	NA
Olfr1189	NA	NA
Olfr1193	NA	NA
Olfr1195	NA	NA
Olfr1196	NA	NA
Olfr1197	NA	NA
Olfr1198	NA	NA
Olfr1199	NA	NA
Olfr1200	NA	NA
Olfr1201	NA	NA
Olfr1202	NA	NA
Olfr1205	NA	NA
Olfr1204	NA	NA
Olfr1208	NA	NA
Olfr1209	NA	NA
Olfr1211	NA	NA
Olfr1212	NA	NA
Olfr1214	NA	NA
Olfr1216	NA	NA
Olfr1217	NA	NA
Olfr1218	NA	NA
Olfr1219	NA	NA
Olfr1220	NA	NA
Olfr1221	NA	NA
Olfr1222	NA	NA
Olfr1223	NA	NA
Olfr1225	NA	NA
Olfr1226	NA	NA
Olfr1228	NA	NA
Olfr1229	NA	NA
Olfr1230	NA	NA
Olfr1231	NA	NA
Olfr1232	NA	NA
Olfr1233	NA	NA
Olfr1234	NA	NA
Olfr1238	NA	NA
Olfr1239	NA	NA
Olfr1240	NA	NA
Olfr1241	NA	NA
Olfr1242	NA	NA
Olfr1243	NA	NA
Olfr1245	NA	NA
Olfr1246	NA	NA
Olfr1247	NA	NA
Olfr1248	NA	NA
Olfr1249	NA	NA
Olfr1250	NA	NA
Olfr1251	NA	NA
Olfr1252	NA	NA
Olfr1253	NA	NA
Olfr1254	NA	NA
Olfr1255	NA	NA
Olfr1256	NA	NA
Olfr1257	NA	NA
Olfr1258	NA	NA
Olfr1259	NA	NA
Olfr1262	NA	NA
Olfr1263	NA	NA
Olfr1264	NA	NA
Olfr1265	NA	NA
Olfr140	NA	NA
Olfr1269	NA	NA
Olfr32	NA	NA
Olfr1270	NA	NA
Olfr1506	NA	NA
Gm13769	NA	NA
Olfr142	NA	NA
Olfr1271	NA	NA
Olfr1272	NA	NA
Olfr1273-ps	NA	NA
Mir7221	NA	NA
Mir7222	NA	NA
Mir129b	NA	NA
Mir1902	NA	NA
Fshb	NA	NA
4930430A15Rik	NA	NA
Olfr1275	NA	NA
Olfr1276	NA	NA
Olfr1277	NA	NA
Olfr1278	NA	NA
Olfr1279	NA	NA
Olfr1280	NA	NA
Olfr1281	NA	NA
Olfr1282	NA	NA
Olfr1283	NA	NA
Olfr1284	NA	NA
Olfr1286	NA	NA
Olfr1287	NA	NA
Olfr1288	NA	NA
Olfr1289	NA	NA
Olfr1290	NA	NA
Olfr1294	NA	NA
Olfr1295	NA	NA
Olfr1297	NA	NA
Olfr1298	NA	NA
Olfr1299	NA	NA
Olfr1300-ps1	NA	NA
Olfr1301	NA	NA
Olfr1302	NA	NA
Olfr1303	NA	NA
Olfr1305	NA	NA
Olfr1306	NA	NA
Olfr1307	NA	NA
Olfr1308	NA	NA
Olfr1310	NA	NA
Olfr1311	NA	NA
Olfr1312	NA	NA
Olfr1313	NA	NA
Olfr1314	NA	NA
Olfr1316	NA	NA
Olfr1317	NA	NA
4930528P14Rik	NA	NA
Mir1951	NA	NA
Phgr1	NA	NA
Eif3j1	NA	NA
Eif3j2	NA	NA
4933406J08Rik	NA	NA
Mir147	NA	NA
Mir6973b	NA	NA
Mir3963	NA	NA
Mir1952	NA	NA
4933406D12Rik	NA	NA
Cst11	NA	NA
8030411F24Rik	NA	NA
Cst12	NA	NA
Cst8	NA	NA
Cst9	NA	NA
Gm14151	NA	NA
4930442J19Rik	NA	NA
LOC100125594	NA	NA
4921509C19Rik	NA	NA
Defb22	NA	NA
Defb26	NA	NA
Defb28	NA	NA
Defb29	NA	NA
Defb21	NA	NA
Defb19	NA	NA
Bpifa6	NA	NA
Bpifa2	NA	NA
4933416E03Rik	NA	NA
Mir7003	NA	NA
Wfdc15a	NA	NA
Svs3b	NA	NA
Svs4	NA	NA
Svs6	NA	NA
Svs5	NA	NA
Mir7678	NA	NA
Spint3	NA	NA
Wfdc6b	NA	NA
Wfdc16	NA	NA
Wfdc9	NA	NA
Wfdc13	NA	NA
Dpm1-adnp	NA	NA
1700017J07Rik	NA	NA
1700028P15Rik	NA	NA
Ctcflos	NA	NA
Ankrd60	NA	NA
Mir6340	NA	NA
0610010B08Rik	NA	NA
Gm14434	NA	NA
Gm14308	NA	NA
Gm4724	NA	NA
Gm14430	NA	NA
OTTMUSG00000016609	NA	NA
Gm14431	NA	NA
Gm8898	NA	NA
Gm8923	NA	NA
Gm6182	NA	NA
Gm14296	NA	NA
4930591A17Rik	NA	NA
Mir7005	NA	NA
Gata5	NA	NA
Gata5os	NA	NA
Mir1a-1	NA	NA
Mir7006	NA	NA
Gm14496	NA	NA
1700008P02Rik	NA	NA
1700010I02Rik	NA	NA
Fabp9	NA	NA
Slc7a12	NA	NA
Mir7007	NA	NA
Rprl2	NA	NA
Gm1527	NA	NA
Mir1897	NA	NA
Mir6378	NA	NA
Mir7009	NA	NA
Gm11548	NA	NA
Mir6379	NA	NA
Gm7977	NA	NA
1700018B24Rik	NA	NA
Gm8298	NA	NA
Vmn2r4	NA	NA
Vmn2r5	NA	NA
Vmn2r6	NA	NA
Gm21949	NA	NA
Mir15b	NA	NA
Mir16-2	NA	NA
4930565D16Rik	NA	NA
1700036G14Rik	NA	NA
Mir1905	NA	NA
Mir190b	NA	NA
Rps27rt	NA	NA
Mir7012	NA	NA
4930529C04Rik	NA	NA
9130204L05Rik	NA	NA
Prr9	NA	NA
Lelp1	NA	NA
Sprr2a2	NA	NA
Sprr2a1	NA	NA
Sprr2a3	NA	NA
Sprr2b	NA	NA
Sprr2d	NA	NA
Sprr2e	NA	NA
Sprr2f	NA	NA
Sprr2h	NA	NA
Sprr2i	NA	NA
Sprr2j-ps	NA	NA
Sprr2k	NA	NA
Sprr1b	NA	NA
Sprr3	NA	NA
Sprr1a	NA	NA
Sprr4	NA	NA
Smcp	NA	NA
Lce1a1	NA	NA
Lce1b	NA	NA
Lce1a2	NA	NA
Lce1d	NA	NA
Lce1f	NA	NA
Lce1h	NA	NA
Lce1j	NA	NA
Lce1k	NA	NA
Kprp	NA	NA
Lce1l	NA	NA
Lce3b	NA	NA
Lce3d	NA	NA
Lce3e	NA	NA
Lce3f	NA	NA
Gm4858	NA	NA
Rptn	NA	NA
Mir5124a	NA	NA
Tchhl1	NA	NA
Tdpoz2	NA	NA
Tdpoz1	NA	NA
Tdpoz4	NA	NA
Tdpoz3	NA	NA
Gm9125	NA	NA
Gm10697	NA	NA
Tdpoz5	NA	NA
4930558C23Rik	NA	NA
Hist2h3c2	NA	NA
Hist2h3c1	NA	NA
Hist2h2aa1	NA	NA
Olfr1402	NA	NA
Mir7225	NA	NA
Gm10681	NA	NA
4930406D18Rik	NA	NA
Olfr266	NA	NA
Amy2b	NA	NA
Amy2a5	NA	NA
Amy2a4	NA	NA
Amy2a3	NA	NA
Amy2a2	NA	NA
Mir669b	NA	NA
4930432M17Rik	NA	NA
Mir7657	NA	NA
Snora24	NA	NA
1700003H04Rik	NA	NA
Mir302c	NA	NA
Mir302a	NA	NA
Mir302d	NA	NA
Mir367	NA	NA
Gm5712	NA	NA
Rpl34-ps1	NA	NA
Gm5549	NA	NA
Arhgef38	NA	NA
Mir1895	NA	NA
Mir7j	NA	NA
Mir6381	NA	NA
Snord45c	NA	NA
Vmn1r2	NA	NA
Vmn1r3	NA	NA
Sdr16c5	NA	NA
Sdr16c6	NA	NA
Gm11780	NA	NA
Cyp7a1	NA	NA
4930448K20Rik	NA	NA
Platr9	NA	NA
Mir873b	NA	NA
Mir873a	NA	NA
